token: -- | freq: 899 | docs: 81 | posting_pos: 0
token: extremist | freq: 3 | docs: 3 | posting_pos: 102221
token: exxon | freq: 8 | docs: 3 | posting_pos: 102224
token: ey | freq: 8 | docs: 5 | posting_pos: 102227
token: eye | freq: 26 | docs: 19 | posting_pos: 102232
token: eyeglasses | freq: 3 | docs: 3 | posting_pos: 102251
token: eyes | freq: 26 | docs: 21 | posting_pos: 102254
token: eyre | freq: 5 | docs: 2 | posting_pos: 102275
token: ez | freq: 723 | docs: 43 | posting_pos: 102277
token: ezaltal | freq: 5 | docs: 5 | posting_pos: 102320
token: ezdial | freq: 5 | docs: 5 | posting_pos: 102325
token: ezek | freq: 105 | docs: 36 | posting_pos: 102330
token: ezekben | freq: 9 | docs: 7 | posting_pos: 102366
token: ezeken | freq: 3 | docs: 3 | posting_pos: 102373
token: ezeket | freq: 33 | docs: 23 | posting_pos: 102376
token: ezeknek | freq: 11 | docs: 9 | posting_pos: 102399
token: ezekre | freq: 4 | docs: 3 | posting_pos: 102408
token: ezelott | freq: 27 | docs: 15 | posting_pos: 102411
token: ezelotti | freq: 3 | docs: 3 | posting_pos: 102426
token: ezen | freq: 67 | docs: 27 | posting_pos: 102429
token: ezer | freq: 94 | docs: 30 | posting_pos: 102456
token: ezereves | freq: 3 | docs: 2 | posting_pos: 102486
token: ezerforintot | freq: 3 | docs: 3 | posting_pos: 102488
token: ezert | freq: 146 | docs: 37 | posting_pos: 102491
token: ezin | freq: 5 | docs: 5 | posting_pos: 102528
token: ezl | freq: 5 | docs: 5 | posting_pos: 102533
token: eznet | freq: 10 | docs: 5 | posting_pos: 102538
token: ezo | freq: 4 | docs: 4 | posting_pos: 102543
token: ezrei | freq: 3 | docs: 2 | posting_pos: 102547
token: ezren | freq: 5 | docs: 5 | posting_pos: 102549
token: ezres | freq: 5 | docs: 4 | posting_pos: 102554
token: ezt | freq: 340 | docs: 41 | posting_pos: 102558
token: ezta | freq: 3 | docs: 3 | posting_pos: 102599
token: ezust | freq: 4 | docs: 1 | posting_pos: 102602
token: ezustermes | freq: 5 | docs: 3 | posting_pos: 102603
token: ezutan | freq: 15 | docs: 11 | posting_pos: 102606
token: ezuttal | freq: 8 | docs: 7 | posting_pos: 102617
token: ezzel | freq: 109 | docs: 37 | posting_pos: 102624
token: f-remote | freq: 3 | docs: 3 | posting_pos: 102661
token: f001 | freq: 3 | docs: 3 | posting_pos: 102664
token: f1 | freq: 3 | docs: 1 | posting_pos: 102667
token: f2 | freq: 9 | docs: 1 | posting_pos: 102668
token: f3 | freq: 4 | docs: 1 | posting_pos: 102669
token: f5 | freq: 3 | docs: 1 | posting_pos: 102670
token: f6 | freq: 4 | docs: 1 | posting_pos: 102671
token: fa | freq: 11 | docs: 6 | posting_pos: 102672
token: faa | freq: 6 | docs: 5 | posting_pos: 102678
token: fabian | freq: 8 | docs: 6 | posting_pos: 102683
token: fac | freq: 6 | docs: 2 | posting_pos: 102689
token: facade | freq: 3 | docs: 3 | posting_pos: 102691
token: face | freq: 38 | docs: 30 | posting_pos: 102694
token: faced | freq: 10 | docs: 10 | posting_pos: 102724
token: faceplate | freq: 4 | docs: 1 | posting_pos: 102734
token: faces | freq: 10 | docs: 10 | posting_pos: 102735
token: facets | freq: 6 | docs: 5 | posting_pos: 102745
token: facilitate | freq: 11 | docs: 11 | posting_pos: 102750
token: facilitating | freq: 6 | docs: 6 | posting_pos: 102761
token: facilitation | freq: 4 | docs: 3 | posting_pos: 102767
token: facilities | freq: 66 | docs: 33 | posting_pos: 102770
token: facility | freq: 67 | docs: 25 | posting_pos: 102803
token: facing | freq: 26 | docs: 22 | posting_pos: 102828
token: facism | freq: 9 | docs: 5 | posting_pos: 102850
token: facist | freq: 3 | docs: 3 | posting_pos: 102855
token: facs | freq: 4 | docs: 4 | posting_pos: 102858
token: facsimile | freq: 3 | docs: 3 | posting_pos: 102862
token: facsmf | freq: 5 | docs: 5 | posting_pos: 102865
token: fact | freq: 110 | docs: 58 | posting_pos: 102870
token: factibilidad | freq: 5 | docs: 3 | posting_pos: 102928
token: faction | freq: 10 | docs: 6 | posting_pos: 102931
token: factions | freq: 7 | docs: 7 | posting_pos: 102937
token: facto | freq: 3 | docs: 3 | posting_pos: 102944
token: factor | freq: 39 | docs: 23 | posting_pos: 102947
token: factories | freq: 8 | docs: 6 | posting_pos: 102970
token: factors | freq: 151 | docs: 62 | posting_pos: 102976
token: factory | freq: 11 | docs: 7 | posting_pos: 103038
token: facts | freq: 46 | docs: 28 | posting_pos: 103045
token: factual | freq: 18 | docs: 6 | posting_pos: 103073
token: faculty | freq: 32 | docs: 13 | posting_pos: 103079
token: faddy | freq: 3 | docs: 2 | posting_pos: 103092
token: faerie | freq: 5 | docs: 3 | posting_pos: 103094
token: fail | freq: 19 | docs: 16 | posting_pos: 103097
token: failed | freq: 37 | docs: 29 | posting_pos: 103113
token: failing | freq: 22 | docs: 17 | posting_pos: 103142
token: fails | freq: 25 | docs: 15 | posting_pos: 103159
token: failure | freq: 81 | docs: 44 | posting_pos: 103174
token: failures | freq: 15 | docs: 12 | posting_pos: 103218
token: fair | freq: 44 | docs: 24 | posting_pos: 103230
token: fairfax | freq: 5 | docs: 4 | posting_pos: 103254
token: fairly | freq: 9 | docs: 8 | posting_pos: 103258
token: fairness | freq: 8 | docs: 6 | posting_pos: 103266
token: faith | freq: 32 | docs: 20 | posting_pos: 103272
token: faj | freq: 6 | docs: 4 | posting_pos: 103292
token: fajdalmas | freq: 3 | docs: 3 | posting_pos: 103296
token: fajdalom | freq: 3 | docs: 2 | posting_pos: 103299
token: faji | freq: 13 | docs: 7 | posting_pos: 103301
token: fajt | freq: 6 | docs: 4 | posting_pos: 103308
token: fajta | freq: 7 | docs: 5 | posting_pos: 103312
token: fakado | freq: 3 | docs: 2 | posting_pos: 103317
token: fal | freq: 7 | docs: 2 | posting_pos: 103319
token: falk | freq: 4 | docs: 4 | posting_pos: 103321
token: falkland | freq: 3 | docs: 1 | posting_pos: 103325
token: fall | freq: 75 | docs: 50 | posting_pos: 103326
token: fallen | freq: 12 | docs: 11 | posting_pos: 103376
token: falling | freq: 6 | docs: 5 | posting_pos: 103387
token: falls | freq: 5 | docs: 5 | posting_pos: 103392
token: falon | freq: 3 | docs: 2 | posting_pos: 103397
token: false | freq: 21 | docs: 10 | posting_pos: 103399
token: falsification | freq: 3 | docs: 3 | posting_pos: 103409
token: falsified | freq: 3 | docs: 3 | posting_pos: 103412
token: falstaff | freq: 3 | docs: 1 | posting_pos: 103415
token: falu | freq: 5 | docs: 4 | posting_pos: 103416
token: faluban | freq: 3 | docs: 3 | posting_pos: 103420
token: falun | freq: 3 | docs: 3 | posting_pos: 103423
token: familial | freq: 3 | docs: 3 | posting_pos: 103426
token: familiar | freq: 9 | docs: 9 | posting_pos: 103429
token: familiarity | freq: 5 | docs: 5 | posting_pos: 103438
token: families | freq: 28 | docs: 20 | posting_pos: 103443
token: family | freq: 172 | docs: 74 | posting_pos: 103463
token: family-based | freq: 3 | docs: 1 | posting_pos: 103537
token: famine | freq: 5 | docs: 4 | posting_pos: 103538
token: famous | freq: 17 | docs: 14 | posting_pos: 103542
token: fan | freq: 6 | docs: 4 | posting_pos: 103556
token: fandm | freq: 4 | docs: 4 | posting_pos: 103560
token: fannin | freq: 5 | docs: 5 | posting_pos: 103564
token: fantasy | freq: 8 | docs: 5 | posting_pos: 103569
token: fanuc | freq: 23 | docs: 4 | posting_pos: 103574
token: faq | freq: 13 | docs: 7 | posting_pos: 103578
token: far | freq: 59 | docs: 40 | posting_pos: 103585
token: far-reaching | freq: 3 | docs: 3 | posting_pos: 103625
token: fare | freq: 10 | docs: 4 | posting_pos: 103628
token: fared | freq: 3 | docs: 3 | posting_pos: 103632
token: fares | freq: 11 | docs: 3 | posting_pos: 103635
token: farewell | freq: 14 | docs: 3 | posting_pos: 103638
token: farkas | freq: 4 | docs: 2 | posting_pos: 103641
token: farm | freq: 35 | docs: 23 | posting_pos: 103643
token: farmer | freq: 3 | docs: 3 | posting_pos: 103666
token: farming | freq: 6 | docs: 4 | posting_pos: 103669
token: farms | freq: 5 | docs: 5 | posting_pos: 103673
token: faroe | freq: 3 | docs: 3 | posting_pos: 103678
token: farrakhan | freq: 8 | docs: 2 | posting_pos: 103681
token: fary | freq: 7 | docs: 7 | posting_pos: 103683
token: fas | freq: 15 | docs: 7 | posting_pos: 103690
token: fasang | freq: 3 | docs: 1 | posting_pos: 103697
token: fascell | freq: 15 | docs: 15 | posting_pos: 103698
token: fascination | freq: 5 | docs: 5 | posting_pos: 103713
token: fascism | freq: 9 | docs: 6 | posting_pos: 103718
token: fascist | freq: 3 | docs: 3 | posting_pos: 103724
token: fashion | freq: 9 | docs: 8 | posting_pos: 103727
token: fasiszta | freq: 15 | docs: 8 | posting_pos: 103735
token: fasizmus | freq: 7 | docs: 6 | posting_pos: 103743
token: fast | freq: 25 | docs: 19 | posting_pos: 103749
token: faster | freq: 11 | docs: 11 | posting_pos: 103768
token: fastest | freq: 5 | docs: 5 | posting_pos: 103779
token: fastlane | freq: 5 | docs: 5 | posting_pos: 103784
token: fastnet | freq: 4 | docs: 3 | posting_pos: 103789
token: fat | freq: 26 | docs: 5 | posting_pos: 103792
token: fatal | freq: 8 | docs: 6 | posting_pos: 103797
token: fatalism | freq: 4 | docs: 3 | posting_pos: 103803
token: fate | freq: 19 | docs: 12 | posting_pos: 103806
token: father | freq: 33 | docs: 20 | posting_pos: 103818
token: fathers | freq: 4 | docs: 3 | posting_pos: 103838
token: fatigue | freq: 6 | docs: 3 | posting_pos: 103841
token: fats | freq: 3 | docs: 2 | posting_pos: 103844
token: fatty | freq: 3 | docs: 2 | posting_pos: 103846
token: fau | freq: 19 | docs: 5 | posting_pos: 103848
token: faulkner | freq: 30 | docs: 7 | posting_pos: 103853
token: fault | freq: 20 | docs: 5 | posting_pos: 103860
token: faulty | freq: 3 | docs: 1 | posting_pos: 103865
token: faust | freq: 6 | docs: 3 | posting_pos: 103866
token: favor | freq: 27 | docs: 23 | posting_pos: 103869
token: favorable | freq: 11 | docs: 9 | posting_pos: 103892
token: favored | freq: 5 | docs: 4 | posting_pos: 103901
token: favoring | freq: 8 | docs: 8 | posting_pos: 103905
token: favorite | freq: 8 | docs: 6 | posting_pos: 103913
token: favors | freq: 6 | docs: 6 | posting_pos: 103919
token: favour | freq: 5 | docs: 3 | posting_pos: 103925
token: favourite | freq: 3 | docs: 2 | posting_pos: 103928
token: fawell | freq: 3 | docs: 3 | posting_pos: 103930
token: fax | freq: 214 | docs: 47 | posting_pos: 103933
token: fay | freq: 5 | docs: 5 | posting_pos: 103980
token: faye | freq: 3 | docs: 2 | posting_pos: 103985
token: fazio | freq: 11 | docs: 10 | posting_pos: 103987
token: fb-tag | freq: 29 | docs: 1 | posting_pos: 103997
token: fbi | freq: 23 | docs: 13 | posting_pos: 103998
token: fbk | freq: 5 | docs: 5 | posting_pos: 104011
token: fbm | freq: 5 | docs: 5 | posting_pos: 104016
token: fc | freq: 9 | docs: 6 | posting_pos: 104021
token: fcbe | freq: 3 | docs: 3 | posting_pos: 104027
token: fcc | freq: 34 | docs: 14 | posting_pos: 104030
token: fccj | freq: 4 | docs: 4 | posting_pos: 104044
token: fcg | freq: 3 | docs: 3 | posting_pos: 104048
token: fcol | freq: 5 | docs: 5 | posting_pos: 104051
token: fcs | freq: 6 | docs: 4 | posting_pos: 104056
token: fda | freq: 15 | docs: 9 | posting_pos: 104060
token: fdic | freq: 5 | docs: 5 | posting_pos: 104069
token: fdl | freq: 4 | docs: 4 | posting_pos: 104074
token: fdr | freq: 4 | docs: 4 | posting_pos: 104078
token: fdt | freq: 5 | docs: 5 | posting_pos: 104082
token: fdu | freq: 3 | docs: 3 | posting_pos: 104087
token: fe | freq: 13 | docs: 8 | posting_pos: 104090
token: fear | freq: 47 | docs: 30 | posting_pos: 104098
token: feared | freq: 9 | docs: 8 | posting_pos: 104128
token: fearing | freq: 3 | docs: 3 | posting_pos: 104136
token: fears | freq: 4 | docs: 3 | posting_pos: 104139
token: feasibility | freq: 17 | docs: 11 | posting_pos: 104142
token: feasible | freq: 6 | docs: 4 | posting_pos: 104153
token: feature | freq: 25 | docs: 17 | posting_pos: 104157
token: featured | freq: 9 | docs: 8 | posting_pos: 104174
token: features | freq: 45 | docs: 28 | posting_pos: 104182
token: featuring | freq: 9 | docs: 8 | posting_pos: 104210
token: feb | freq: 43 | docs: 8 | posting_pos: 104218
token: febrero | freq: 4 | docs: 2 | posting_pos: 104226
token: februar | freq: 8 | docs: 7 | posting_pos: 104228
token: februarban | freq: 4 | docs: 4 | posting_pos: 104235
token: februari | freq: 3 | docs: 2 | posting_pos: 104239
token: february | freq: 46 | docs: 20 | posting_pos: 104241
token: fecha | freq: 11 | docs: 8 | posting_pos: 104261
token: fed | freq: 4 | docs: 4 | posting_pos: 104269
token: federal | freq: 410 | docs: 77 | posting_pos: 104273
token: federalist | freq: 11 | docs: 4 | posting_pos: 104350
token: federation | freq: 27 | docs: 20 | posting_pos: 104354
token: fedex | freq: 5 | docs: 5 | posting_pos: 104374
token: fedezi | freq: 4 | docs: 4 | posting_pos: 104379
token: fedezni | freq: 3 | docs: 3 | posting_pos: 104383
token: fedotov | freq: 6 | docs: 2 | posting_pos: 104386
token: fee | freq: 27 | docs: 19 | posting_pos: 104388
token: feed | freq: 12 | docs: 6 | posting_pos: 104407
token: feedback | freq: 21 | docs: 16 | posting_pos: 104413
token: feeding | freq: 8 | docs: 5 | posting_pos: 104429
token: feel | freq: 24 | docs: 16 | posting_pos: 104434
token: feeling | freq: 14 | docs: 12 | posting_pos: 104450
token: feelings | freq: 14 | docs: 13 | posting_pos: 104462
token: feels | freq: 8 | docs: 8 | posting_pos: 104475
token: fees | freq: 27 | docs: 15 | posting_pos: 104483
token: feet | freq: 31 | docs: 15 | posting_pos: 104498
token: fegyvere | freq: 3 | docs: 3 | posting_pos: 104513
token: fegyverek | freq: 5 | docs: 3 | posting_pos: 104516
token: fegyveres | freq: 10 | docs: 8 | posting_pos: 104519
token: fegyveret | freq: 4 | docs: 3 | posting_pos: 104527
token: fegyverrel | freq: 9 | docs: 4 | posting_pos: 104530
token: fegyvert | freq: 7 | docs: 6 | posting_pos: 104534
token: feher | freq: 25 | docs: 4 | posting_pos: 104540
token: feighan | freq: 5 | docs: 5 | posting_pos: 104544
token: feingold | freq: 5 | docs: 5 | posting_pos: 104549
token: feith | freq: 4 | docs: 4 | posting_pos: 104554
token: fej | freq: 3 | docs: 3 | posting_pos: 104558
token: feje | freq: 5 | docs: 5 | posting_pos: 104561
token: fejeben | freq: 4 | docs: 4 | posting_pos: 104566
token: fejet | freq: 6 | docs: 5 | posting_pos: 104570
token: fejetol | freq: 3 | docs: 2 | posting_pos: 104575
token: fejezi | freq: 3 | docs: 3 | posting_pos: 104577
token: fejezni | freq: 3 | docs: 2 | posting_pos: 104580
token: fejezodik | freq: 4 | docs: 3 | posting_pos: 104582
token: fejezte | freq: 8 | docs: 7 | posting_pos: 104585
token: fejleszteni | freq: 6 | docs: 5 | posting_pos: 104592
token: fejlesztese | freq: 6 | docs: 4 | posting_pos: 104597
token: fejleszteset | freq: 6 | docs: 4 | posting_pos: 104601
token: fejlesztesi | freq: 6 | docs: 6 | posting_pos: 104605
token: fejlesztik | freq: 10 | docs: 1 | posting_pos: 104611
token: fejlett | freq: 6 | docs: 6 | posting_pos: 104612
token: fejlodes | freq: 3 | docs: 3 | posting_pos: 104618
token: fejlodeset | freq: 3 | docs: 3 | posting_pos: 104621
token: fejlodesi | freq: 3 | docs: 2 | posting_pos: 104624
token: fejunket | freq: 3 | docs: 3 | posting_pos: 104626
token: fekete | freq: 24 | docs: 10 | posting_pos: 104629
token: feketegazdasag | freq: 16 | docs: 10 | posting_pos: 104639
token: fel | freq: 271 | docs: 42 | posting_pos: 104649
token: fela | freq: 4 | docs: 1 | posting_pos: 104691
token: feladasat | freq: 4 | docs: 2 | posting_pos: 104692
token: feladat | freq: 7 | docs: 7 | posting_pos: 104694
token: feladata | freq: 21 | docs: 14 | posting_pos: 104701
token: feladatait | freq: 4 | docs: 3 | posting_pos: 104715
token: feladatok | freq: 12 | docs: 10 | posting_pos: 104718
token: feladatot | freq: 9 | docs: 7 | posting_pos: 104728
token: feladatuk | freq: 3 | docs: 2 | posting_pos: 104735
token: felajanlott | freq: 3 | docs: 2 | posting_pos: 104737
token: felallitasa | freq: 7 | docs: 5 | posting_pos: 104739
token: felallitasarol | freq: 4 | docs: 4 | posting_pos: 104744
token: feldmajer | freq: 8 | docs: 2 | posting_pos: 104748
token: feldspar | freq: 4 | docs: 4 | posting_pos: 104750
token: felduhodott | freq: 6 | docs: 1 | posting_pos: 104754
token: fele | freq: 58 | docs: 25 | posting_pos: 104755
token: feleben | freq: 5 | docs: 5 | posting_pos: 104780
token: felek | freq: 72 | docs: 8 | posting_pos: 104785
token: felekezetet | freq: 3 | docs: 2 | posting_pos: 104793
token: felel | freq: 16 | docs: 11 | posting_pos: 104795
token: felelem | freq: 3 | docs: 3 | posting_pos: 104806
token: felelos | freq: 18 | docs: 12 | posting_pos: 104809
token: felelosseg | freq: 8 | docs: 7 | posting_pos: 104821
token: felelossege | freq: 3 | docs: 3 | posting_pos: 104828
token: felelosseget | freq: 11 | docs: 7 | posting_pos: 104831
token: felelossegre | freq: 4 | docs: 4 | posting_pos: 104838
token: felelotlen | freq: 10 | docs: 7 | posting_pos: 104842
token: felelte | freq: 3 | docs: 3 | posting_pos: 104849
token: felemeleset | freq: 3 | docs: 2 | posting_pos: 104852
token: felere | freq: 3 | docs: 3 | posting_pos: 104854
token: felesege | freq: 5 | docs: 4 | posting_pos: 104857
token: feleseget | freq: 3 | docs: 1 | posting_pos: 104861
token: felesleges | freq: 7 | docs: 6 | posting_pos: 104862
token: felet | freq: 8 | docs: 7 | posting_pos: 104868
token: felett | freq: 9 | docs: 8 | posting_pos: 104875
token: feletti | freq: 5 | docs: 4 | posting_pos: 104883
token: felezer | freq: 3 | docs: 3 | posting_pos: 104887
token: felh | freq: 3 | docs: 1 | posting_pos: 104890
token: felhaboritonak | freq: 3 | docs: 2 | posting_pos: 104891
token: felhalmozott | freq: 5 | docs: 4 | posting_pos: 104893
token: felhasznalni | freq: 3 | docs: 3 | posting_pos: 104897
token: felhivas | freq: 4 | docs: 4 | posting_pos: 104900
token: felhivja | freq: 5 | docs: 4 | posting_pos: 104904
token: felhivjak | freq: 4 | docs: 3 | posting_pos: 104908
token: felhivta | freq: 13 | docs: 10 | posting_pos: 104911
token: felhivtak | freq: 3 | docs: 3 | posting_pos: 104921
token: felig | freq: 3 | docs: 2 | posting_pos: 104924
token: felismerese | freq: 3 | docs: 3 | posting_pos: 104926
token: felix | freq: 7 | docs: 4 | posting_pos: 104929
token: feljelentest | freq: 5 | docs: 5 | posting_pos: 104933
token: feljogosito | freq: 3 | docs: 2 | posting_pos: 104938
token: felk | freq: 4 | docs: 4 | posting_pos: 104940
token: felkel | freq: 3 | docs: 2 | posting_pos: 104944
