token: - | freq: 2360 | docs: 199 | posting_pos: 0
token: 332259 | freq: 1 | docs: 1 | posting_pos: 33914
token: 332318 | freq: 1 | docs: 1 | posting_pos: 33915
token: 332321 | freq: 1 | docs: 1 | posting_pos: 33916
token: 33236 | freq: 2 | docs: 2 | posting_pos: 33917
token: 33237 | freq: 1 | docs: 1 | posting_pos: 33919
token: 33239 | freq: 1 | docs: 1 | posting_pos: 33920
token: 3324165 | freq: 1 | docs: 1 | posting_pos: 33921
token: 332458 | freq: 1 | docs: 1 | posting_pos: 33922
token: 332467 | freq: 1 | docs: 1 | posting_pos: 33923
token: 33248 | freq: 1 | docs: 1 | posting_pos: 33924
token: 332502 | freq: 1 | docs: 1 | posting_pos: 33925
token: 33251 | freq: 1 | docs: 1 | posting_pos: 33926
token: 332525 | freq: 1 | docs: 1 | posting_pos: 33927
token: 332527 | freq: 1 | docs: 1 | posting_pos: 33928
token: 3325437 | freq: 1 | docs: 1 | posting_pos: 33929
token: 332562 | freq: 1 | docs: 1 | posting_pos: 33930
token: 33258223 | freq: 1 | docs: 1 | posting_pos: 33931
token: 33259 | freq: 1 | docs: 1 | posting_pos: 33932
token: 3326 | freq: 4 | docs: 1 | posting_pos: 33933
token: 33261 | freq: 4 | docs: 2 | posting_pos: 33934
token: 33262 | freq: 1 | docs: 1 | posting_pos: 33936
token: 33265 | freq: 1 | docs: 1 | posting_pos: 33937
token: 33266 | freq: 1 | docs: 1 | posting_pos: 33938
token: 332687 | freq: 1 | docs: 1 | posting_pos: 33939
token: 33285 | freq: 1 | docs: 1 | posting_pos: 33940
token: 3329 | freq: 1 | docs: 1 | posting_pos: 33941
token: 33292 | freq: 9 | docs: 3 | posting_pos: 33942
token: 332937 | freq: 1 | docs: 1 | posting_pos: 33945
token: 33295 | freq: 1 | docs: 1 | posting_pos: 33946
token: 332979 | freq: 1 | docs: 1 | posting_pos: 33947
token: 33298 | freq: 1 | docs: 1 | posting_pos: 33948
token: 333 | freq: 11 | docs: 8 | posting_pos: 33949
token: 333-0474 | freq: 1 | docs: 1 | posting_pos: 33957
token: 333-9053 | freq: 1 | docs: 1 | posting_pos: 33958
token: 3330 | freq: 2 | docs: 2 | posting_pos: 33959
token: 33302 | freq: 1 | docs: 1 | posting_pos: 33961
token: 33308 | freq: 3 | docs: 2 | posting_pos: 33962
token: 3331 | freq: 1 | docs: 1 | posting_pos: 33964
token: 33311 | freq: 1 | docs: 1 | posting_pos: 33965
token: 333115 | freq: 1 | docs: 1 | posting_pos: 33966
token: 333203 | freq: 1 | docs: 1 | posting_pos: 33967
token: 33323 | freq: 3 | docs: 2 | posting_pos: 33968
token: 333284 | freq: 1 | docs: 1 | posting_pos: 33970
token: 33330 | freq: 1 | docs: 1 | posting_pos: 33971
token: 333300 | freq: 1 | docs: 1 | posting_pos: 33972
token: 333302 | freq: 1 | docs: 1 | posting_pos: 33973
token: 333329 | freq: 1 | docs: 1 | posting_pos: 33974
token: 33336 | freq: 1 | docs: 1 | posting_pos: 33975
token: 333378 | freq: 1 | docs: 1 | posting_pos: 33976
token: 333398 | freq: 1 | docs: 1 | posting_pos: 33977
token: 333404 | freq: 1 | docs: 1 | posting_pos: 33978
token: 33342 | freq: 1 | docs: 1 | posting_pos: 33979
token: 33343 | freq: 1 | docs: 1 | posting_pos: 33980
token: 333509 | freq: 1 | docs: 1 | posting_pos: 33981
token: 33356 | freq: 1 | docs: 1 | posting_pos: 33982
token: 333590 | freq: 2 | docs: 1 | posting_pos: 33983
token: 3336 | freq: 1 | docs: 1 | posting_pos: 33984
token: 333600 | freq: 1 | docs: 1 | posting_pos: 33985
token: 333601 | freq: 1 | docs: 1 | posting_pos: 33986
token: 33363 | freq: 1 | docs: 1 | posting_pos: 33987
token: 333694 | freq: 1 | docs: 1 | posting_pos: 33988
token: 3337 | freq: 1 | docs: 1 | posting_pos: 33989
token: 333786 | freq: 1 | docs: 1 | posting_pos: 33990
token: 33382 | freq: 2 | docs: 1 | posting_pos: 33991
token: 333878156 | freq: 1 | docs: 1 | posting_pos: 33992
token: 333891 | freq: 1 | docs: 1 | posting_pos: 33993
token: 3339 | freq: 3 | docs: 1 | posting_pos: 33994
token: 33396 | freq: 1 | docs: 1 | posting_pos: 33995
token: 333963 | freq: 1 | docs: 1 | posting_pos: 33996
token: 333981 | freq: 1 | docs: 1 | posting_pos: 33997
token: 334 | freq: 10 | docs: 6 | posting_pos: 33998
token: 334-3293 | freq: 1 | docs: 1 | posting_pos: 34004
token: 334-5333 | freq: 1 | docs: 1 | posting_pos: 34005
token: 3340 | freq: 1 | docs: 1 | posting_pos: 34006
token: 334024 | freq: 1 | docs: 1 | posting_pos: 34007
token: 3340275 | freq: 1 | docs: 1 | posting_pos: 34008
token: 334053 | freq: 1 | docs: 1 | posting_pos: 34009
token: 334076 | freq: 1 | docs: 1 | posting_pos: 34010
token: 334079 | freq: 1 | docs: 1 | posting_pos: 34011
token: 33414 | freq: 1 | docs: 1 | posting_pos: 34012
token: 33416 | freq: 1 | docs: 1 | posting_pos: 34013
token: 334162 | freq: 1 | docs: 1 | posting_pos: 34014
token: 334173 | freq: 1 | docs: 1 | posting_pos: 34015
token: 33419 | freq: 1 | docs: 1 | posting_pos: 34016
token: 334192 | freq: 1 | docs: 1 | posting_pos: 34017
token: 334197 | freq: 1 | docs: 1 | posting_pos: 34018
token: 33423 | freq: 1 | docs: 1 | posting_pos: 34019
token: 334284 | freq: 1 | docs: 1 | posting_pos: 34020
token: 334318 | freq: 1 | docs: 1 | posting_pos: 34021
token: 33432 | freq: 1 | docs: 1 | posting_pos: 34022
token: 33433 | freq: 1 | docs: 1 | posting_pos: 34023
token: 334330 | freq: 1 | docs: 1 | posting_pos: 34024
token: 334359 | freq: 1 | docs: 1 | posting_pos: 34025
token: 33437 | freq: 1 | docs: 1 | posting_pos: 34026
token: 3344018 | freq: 1 | docs: 1 | posting_pos: 34027
token: 33441 | freq: 1 | docs: 1 | posting_pos: 34028
token: 33443 | freq: 2 | docs: 2 | posting_pos: 34029
token: 334489 | freq: 1 | docs: 1 | posting_pos: 34031
token: 3345 | freq: 2 | docs: 1 | posting_pos: 34032
token: 33450 | freq: 1 | docs: 1 | posting_pos: 34033
token: 334506 | freq: 1 | docs: 1 | posting_pos: 34034
token: 33453 | freq: 2 | docs: 2 | posting_pos: 34035
token: 33455 | freq: 1 | docs: 1 | posting_pos: 34037
token: 33456 | freq: 1 | docs: 1 | posting_pos: 34038
token: 334577 | freq: 1 | docs: 1 | posting_pos: 34039
token: 33463 | freq: 1 | docs: 1 | posting_pos: 34040
token: 33464 | freq: 1 | docs: 1 | posting_pos: 34041
token: 334762 | freq: 1 | docs: 1 | posting_pos: 34042
token: 334786 | freq: 1 | docs: 1 | posting_pos: 34043
token: 3348 | freq: 4 | docs: 2 | posting_pos: 34044
token: 33486 | freq: 1 | docs: 1 | posting_pos: 34046
token: 334867 | freq: 1 | docs: 1 | posting_pos: 34047
token: 3349187 | freq: 1 | docs: 1 | posting_pos: 34048
token: 33494 | freq: 1 | docs: 1 | posting_pos: 34049
token: 33499 | freq: 1 | docs: 1 | posting_pos: 34050
token: 335 | freq: 7 | docs: 6 | posting_pos: 34051
token: 335008 | freq: 1 | docs: 1 | posting_pos: 34057
token: 335023 | freq: 1 | docs: 1 | posting_pos: 34058
token: 33504 | freq: 1 | docs: 1 | posting_pos: 34059
token: 33509 | freq: 1 | docs: 1 | posting_pos: 34060
token: 335102 | freq: 1 | docs: 1 | posting_pos: 34061
token: 335116 | freq: 1 | docs: 1 | posting_pos: 34062
token: 33512 | freq: 1 | docs: 1 | posting_pos: 34063
token: 335131 | freq: 1 | docs: 1 | posting_pos: 34064
token: 335133 | freq: 1 | docs: 1 | posting_pos: 34065
token: 335170 | freq: 1 | docs: 1 | posting_pos: 34066
token: 335172 | freq: 1 | docs: 1 | posting_pos: 34067
token: 335182 | freq: 1 | docs: 1 | posting_pos: 34068
token: 335206 | freq: 1 | docs: 1 | posting_pos: 34069
token: 335231 | freq: 1 | docs: 1 | posting_pos: 34070
token: 335256 | freq: 1 | docs: 1 | posting_pos: 34071
token: 33526 | freq: 1 | docs: 1 | posting_pos: 34072
token: 335269 | freq: 1 | docs: 1 | posting_pos: 34073
token: 33530 | freq: 2 | docs: 1 | posting_pos: 34074
token: 335354 | freq: 1 | docs: 1 | posting_pos: 34075
token: 335393 | freq: 1 | docs: 1 | posting_pos: 34076
token: 335396 | freq: 1 | docs: 1 | posting_pos: 34077
token: 33541 | freq: 1 | docs: 1 | posting_pos: 34078
token: 3354313 | freq: 1 | docs: 1 | posting_pos: 34079
token: 33548 | freq: 1 | docs: 1 | posting_pos: 34080
token: 335507 | freq: 1 | docs: 1 | posting_pos: 34081
token: 33551 | freq: 2 | docs: 2 | posting_pos: 34082
token: 33556 | freq: 1 | docs: 1 | posting_pos: 34084
token: 3355673 | freq: 1 | docs: 1 | posting_pos: 34085
token: 33559 | freq: 1 | docs: 1 | posting_pos: 34086
token: 335601 | freq: 1 | docs: 1 | posting_pos: 34087
token: 33563 | freq: 1 | docs: 1 | posting_pos: 34088
token: 335639 | freq: 1 | docs: 1 | posting_pos: 34089
token: 335644 | freq: 1 | docs: 1 | posting_pos: 34090
token: 33565 | freq: 1 | docs: 1 | posting_pos: 34091
token: 3357002 | freq: 1 | docs: 1 | posting_pos: 34092
token: 33573 | freq: 1 | docs: 1 | posting_pos: 34093
token: 335755 | freq: 1 | docs: 1 | posting_pos: 34094
token: 33580 | freq: 1 | docs: 1 | posting_pos: 34095
token: 3358181 | freq: 1 | docs: 1 | posting_pos: 34096
token: 33589 | freq: 1 | docs: 1 | posting_pos: 34097
token: 335896 | freq: 1 | docs: 1 | posting_pos: 34098
token: 336 | freq: 12 | docs: 6 | posting_pos: 34099
token: 33600 | freq: 1 | docs: 1 | posting_pos: 34105
token: 336012 | freq: 1 | docs: 1 | posting_pos: 34106
token: 33602 | freq: 1 | docs: 1 | posting_pos: 34107
token: 336021 | freq: 1 | docs: 1 | posting_pos: 34108
token: 336110 | freq: 1 | docs: 1 | posting_pos: 34109
token: 336170 | freq: 1 | docs: 1 | posting_pos: 34110
token: 336196 | freq: 1 | docs: 1 | posting_pos: 34111
token: 33621 | freq: 1 | docs: 1 | posting_pos: 34112
token: 33627 | freq: 1 | docs: 1 | posting_pos: 34113
token: 3363 | freq: 1 | docs: 1 | posting_pos: 34114
token: 336341 | freq: 1 | docs: 1 | posting_pos: 34115
token: 33638 | freq: 1 | docs: 1 | posting_pos: 34116
token: 336395 | freq: 1 | docs: 1 | posting_pos: 34117
token: 336497 | freq: 1 | docs: 1 | posting_pos: 34118
token: 336499 | freq: 1 | docs: 1 | posting_pos: 34119
token: 336534 | freq: 1 | docs: 1 | posting_pos: 34120
token: 336549 | freq: 1 | docs: 1 | posting_pos: 34121
token: 336560 | freq: 1 | docs: 1 | posting_pos: 34122
token: 3366 | freq: 7 | docs: 2 | posting_pos: 34123
token: 336627 | freq: 1 | docs: 1 | posting_pos: 34125
token: 33663 | freq: 2 | docs: 2 | posting_pos: 34126
token: 3366371 | freq: 1 | docs: 1 | posting_pos: 34128
token: 336642 | freq: 1 | docs: 1 | posting_pos: 34129
token: 33665 | freq: 1 | docs: 1 | posting_pos: 34130
token: 33666 | freq: 1 | docs: 1 | posting_pos: 34131
token: 3366757 | freq: 1 | docs: 1 | posting_pos: 34132
token: 336679 | freq: 1 | docs: 1 | posting_pos: 34133
token: 33668 | freq: 1 | docs: 1 | posting_pos: 34134
token: 3367 | freq: 1 | docs: 1 | posting_pos: 34135
token: 336730 | freq: 1 | docs: 1 | posting_pos: 34136
token: 3367417 | freq: 1 | docs: 1 | posting_pos: 34137
token: 33676 | freq: 1 | docs: 1 | posting_pos: 34138
token: 3368098 | freq: 1 | docs: 1 | posting_pos: 34139
token: 3368100 | freq: 1 | docs: 1 | posting_pos: 34140
token: 336820 | freq: 1 | docs: 1 | posting_pos: 34141
token: 33685 | freq: 1 | docs: 1 | posting_pos: 34142
token: 33691 | freq: 1 | docs: 1 | posting_pos: 34143
token: 33693 | freq: 1 | docs: 1 | posting_pos: 34144
token: 336946 | freq: 1 | docs: 1 | posting_pos: 34145
token: 336953 | freq: 1 | docs: 1 | posting_pos: 34146
token: 33697 | freq: 1 | docs: 1 | posting_pos: 34147
token: 336979 | freq: 1 | docs: 1 | posting_pos: 34148
token: 33699 | freq: 1 | docs: 1 | posting_pos: 34149
token: 337 | freq: 8 | docs: 6 | posting_pos: 34150
token: 3370 | freq: 1 | docs: 1 | posting_pos: 34156
token: 337005 | freq: 1 | docs: 1 | posting_pos: 34157
token: 3371901 | freq: 1 | docs: 1 | posting_pos: 34158
token: 337196 | freq: 1 | docs: 1 | posting_pos: 34159
token: 337198 | freq: 1 | docs: 1 | posting_pos: 34160
token: 33722 | freq: 1 | docs: 1 | posting_pos: 34161
token: 33723 | freq: 1 | docs: 1 | posting_pos: 34162
token: 33725 | freq: 2 | docs: 2 | posting_pos: 34163
token: 33727 | freq: 1 | docs: 1 | posting_pos: 34165
token: 337286 | freq: 1 | docs: 1 | posting_pos: 34166
token: 337289 | freq: 1 | docs: 1 | posting_pos: 34167
token: 33729 | freq: 1 | docs: 1 | posting_pos: 34168
token: 33730 | freq: 1 | docs: 1 | posting_pos: 34169
token: 337326 | freq: 1 | docs: 1 | posting_pos: 34170
token: 33733 | freq: 6 | docs: 2 | posting_pos: 34171
token: 33734 | freq: 1 | docs: 1 | posting_pos: 34173
token: 33737 | freq: 4 | docs: 1 | posting_pos: 34174
token: 3374 | freq: 1 | docs: 1 | posting_pos: 34175
token: 337426 | freq: 1 | docs: 1 | posting_pos: 34176
token: 337471 | freq: 2 | docs: 2 | posting_pos: 34177
token: 33750 | freq: 3 | docs: 2 | posting_pos: 34179
token: 33757 | freq: 1 | docs: 1 | posting_pos: 34181
token: 33761 | freq: 1 | docs: 1 | posting_pos: 34182
token: 337652 | freq: 1 | docs: 1 | posting_pos: 34183
token: 33767 | freq: 1 | docs: 1 | posting_pos: 34184
token: 337686 | freq: 1 | docs: 1 | posting_pos: 34185
token: 3377 | freq: 1 | docs: 1 | posting_pos: 34186
token: 33771096 | freq: 1 | docs: 1 | posting_pos: 34187
token: 337712 | freq: 1 | docs: 1 | posting_pos: 34188
token: 337718 | freq: 1 | docs: 1 | posting_pos: 34189
token: 33775 | freq: 1 | docs: 1 | posting_pos: 34190
token: 337750 | freq: 1 | docs: 1 | posting_pos: 34191
token: 337757 | freq: 1 | docs: 1 | posting_pos: 34192
token: 337805 | freq: 1 | docs: 1 | posting_pos: 34193
token: 337810 | freq: 1 | docs: 1 | posting_pos: 34194
token: 33782 | freq: 1 | docs: 1 | posting_pos: 34195
token: 3378484 | freq: 1 | docs: 1 | posting_pos: 34196
token: 33785 | freq: 1 | docs: 1 | posting_pos: 34197
token: 33786 | freq: 1 | docs: 1 | posting_pos: 34198
token: 337881 | freq: 1 | docs: 1 | posting_pos: 34199
token: 337883 | freq: 1 | docs: 1 | posting_pos: 34200
token: 337935 | freq: 1 | docs: 1 | posting_pos: 34201
token: 33795 | freq: 1 | docs: 1 | posting_pos: 34202
token: 337953 | freq: 1 | docs: 1 | posting_pos: 34203
token: 33796 | freq: 1 | docs: 1 | posting_pos: 34204
token: 33798 | freq: 1 | docs: 1 | posting_pos: 34205
token: 338 | freq: 4 | docs: 4 | posting_pos: 34206
token: 338-4636 | freq: 1 | docs: 1 | posting_pos: 34210
token: 3380 | freq: 1 | docs: 1 | posting_pos: 34211
token: 33801 | freq: 1 | docs: 1 | posting_pos: 34212
token: 338013 | freq: 1 | docs: 1 | posting_pos: 34213
token: 338068 | freq: 1 | docs: 1 | posting_pos: 34214
token: 338069 | freq: 1 | docs: 1 | posting_pos: 34215
token: 338074 | freq: 1 | docs: 1 | posting_pos: 34216
token: 33808 | freq: 2 | docs: 2 | posting_pos: 34217
token: 338112 | freq: 1 | docs: 1 | posting_pos: 34219
token: 338116 | freq: 1 | docs: 1 | posting_pos: 34220
token: 33813 | freq: 1 | docs: 1 | posting_pos: 34221
token: 33814 | freq: 1 | docs: 1 | posting_pos: 34222
token: 33814891 | freq: 1 | docs: 1 | posting_pos: 34223
token: 338154 | freq: 1 | docs: 1 | posting_pos: 34224
token: 33820 | freq: 1 | docs: 1 | posting_pos: 34225
token: 338201 | freq: 1 | docs: 1 | posting_pos: 34226
token: 338214 | freq: 1 | docs: 1 | posting_pos: 34227
token: 33824 | freq: 2 | docs: 2 | posting_pos: 34228
token: 33826 | freq: 1 | docs: 1 | posting_pos: 34230
token: 3382617 | freq: 1 | docs: 1 | posting_pos: 34231
token: 33828 | freq: 1 | docs: 1 | posting_pos: 34232
token: 33829 | freq: 2 | docs: 1 | posting_pos: 34233
token: 33830 | freq: 1 | docs: 1 | posting_pos: 34234
token: 338312 | freq: 1 | docs: 1 | posting_pos: 34235
token: 338331 | freq: 1 | docs: 1 | posting_pos: 34236
token: 3384 | freq: 2 | docs: 1 | posting_pos: 34237
token: 338411 | freq: 1 | docs: 1 | posting_pos: 34238
token: 33847974 | freq: 1 | docs: 1 | posting_pos: 34239
token: 338487 | freq: 1 | docs: 1 | posting_pos: 34240
token: 338491 | freq: 1 | docs: 1 | posting_pos: 34241
token: 3385 | freq: 3 | docs: 3 | posting_pos: 34242
token: 338533 | freq: 1 | docs: 1 | posting_pos: 34245
token: 33858 | freq: 1 | docs: 1 | posting_pos: 34246
token: 338596 | freq: 1 | docs: 1 | posting_pos: 34247
token: 338597 | freq: 1 | docs: 1 | posting_pos: 34248
token: 338623 | freq: 1 | docs: 1 | posting_pos: 34249
token: 338641 | freq: 1 | docs: 1 | posting_pos: 34250
token: 338687 | freq: 1 | docs: 1 | posting_pos: 34251
token: 338696 | freq: 1 | docs: 1 | posting_pos: 34252
token: 3388 | freq: 1 | docs: 1 | posting_pos: 34253
token: 33883 | freq: 1 | docs: 1 | posting_pos: 34254
token: 33884 | freq: 2 | docs: 1 | posting_pos: 34255
token: 338855 | freq: 1 | docs: 1 | posting_pos: 34256
token: 338884 | freq: 1 | docs: 1 | posting_pos: 34257
token: 33889 | freq: 1 | docs: 1 | posting_pos: 34258
token: 33890 | freq: 1 | docs: 1 | posting_pos: 34259
token: 3389011 | freq: 1 | docs: 1 | posting_pos: 34260
token: 33895 | freq: 1 | docs: 1 | posting_pos: 34261
token: 338955 | freq: 1 | docs: 1 | posting_pos: 34262
token: 338964 | freq: 1 | docs: 1 | posting_pos: 34263
token: 339 | freq: 4 | docs: 4 | posting_pos: 34264
token: 33902 | freq: 1 | docs: 1 | posting_pos: 34268
token: 339029 | freq: 1 | docs: 1 | posting_pos: 34269
token: 33908 | freq: 1 | docs: 1 | posting_pos: 34270
token: 339099 | freq: 1 | docs: 1 | posting_pos: 34271
token: 33911 | freq: 1 | docs: 1 | posting_pos: 34272
token: 339124 | freq: 1 | docs: 1 | posting_pos: 34273
token: 33913 | freq: 1 | docs: 1 | posting_pos: 34274
token: 33916 | freq: 1 | docs: 1 | posting_pos: 34275
token: 339189 | freq: 1 | docs: 1 | posting_pos: 34276
token: 33923 | freq: 1 | docs: 1 | posting_pos: 34277
token: 339242 | freq: 1 | docs: 1 | posting_pos: 34278
token: 3392666 | freq: 1 | docs: 1 | posting_pos: 34279
token: 33929 | freq: 1 | docs: 1 | posting_pos: 34280
token: 3393007 | freq: 1 | docs: 1 | posting_pos: 34281
token: 339365 | freq: 1 | docs: 1 | posting_pos: 34282
token: 33937 | freq: 1 | docs: 1 | posting_pos: 34283
token: 339378 | freq: 1 | docs: 1 | posting_pos: 34284
token: 33939 | freq: 1 | docs: 1 | posting_pos: 34285
token: 3394 | freq: 2 | docs: 2 | posting_pos: 34286
token: 339454 | freq: 1 | docs: 1 | posting_pos: 34288
token: 33947 | freq: 1 | docs: 1 | posting_pos: 34289
token: 3394812 | freq: 1 | docs: 1 | posting_pos: 34290
token: 339508 | freq: 1 | docs: 1 | posting_pos: 34291
token: 33953 | freq: 1 | docs: 1 | posting_pos: 34292
token: 339536 | freq: 1 | docs: 1 | posting_pos: 34293
token: 33954 | freq: 2 | docs: 2 | posting_pos: 34294
token: 33955 | freq: 1 | docs: 1 | posting_pos: 34296
token: 33956 | freq: 4 | docs: 2 | posting_pos: 34297
token: 33957 | freq: 1 | docs: 1 | posting_pos: 34299
token: 33960 | freq: 2 | docs: 2 | posting_pos: 34300
token: 339604 | freq: 1 | docs: 1 | posting_pos: 34302
token: 33962 | freq: 1 | docs: 1 | posting_pos: 34303
token: 339696 | freq: 1 | docs: 1 | posting_pos: 34304
token: 3397 | freq: 1 | docs: 1 | posting_pos: 34305
token: 339732 | freq: 1 | docs: 1 | posting_pos: 34306
token: 33974 | freq: 1 | docs: 1 | posting_pos: 34307
token: 339762 | freq: 1 | docs: 1 | posting_pos: 34308
token: 33979 | freq: 1 | docs: 1 | posting_pos: 34309
token: 3398 | freq: 2 | docs: 1 | posting_pos: 34310
token: 33982 | freq: 1 | docs: 1 | posting_pos: 34311
token: 33988 | freq: 1 | docs: 1 | posting_pos: 34312
token: 33989 | freq: 1 | docs: 1 | posting_pos: 34313
token: 339923 | freq: 1 | docs: 1 | posting_pos: 34314
token: 33999 | freq: 1 | docs: 1 | posting_pos: 34315
token: 33a | freq: 1 | docs: 1 | posting_pos: 34316
token: 33fn | freq: 17 | docs: 17 | posting_pos: 34317
token: 33g | freq: 1 | docs: 1 | posting_pos: 34334
token: 33ncs | freq: 1 | docs: 1 | posting_pos: 34335
token: 33ncsx | freq: 1 | docs: 1 | posting_pos: 34336
token: 33pgs | freq: 2 | docs: 2 | posting_pos: 34337
token: 33s | freq: 1 | docs: 1 | posting_pos: 34339
token: 34 | freq: 412 | docs: 47 | posting_pos: 34340
token: 340 | freq: 15 | docs: 10 | posting_pos: 34387
token: 3400 | freq: 1 | docs: 1 | posting_pos: 34397
token: 340027 | freq: 1 | docs: 1 | posting_pos: 34398
token: 3400279 | freq: 1 | docs: 1 | posting_pos: 34399
token: 34003 | freq: 1 | docs: 1 | posting_pos: 34400
token: 34011 | freq: 1 | docs: 1 | posting_pos: 34401
token: 340191 | freq: 1 | docs: 1 | posting_pos: 34402
token: 34021 | freq: 1 | docs: 1 | posting_pos: 34403
token: 34022 | freq: 1 | docs: 1 | posting_pos: 34404
token: 34024 | freq: 1 | docs: 1 | posting_pos: 34405
token: 34025 | freq: 1 | docs: 1 | posting_pos: 34406
token: 34028 | freq: 1 | docs: 1 | posting_pos: 34407
token: 3403 | freq: 1 | docs: 1 | posting_pos: 34408
token: 34033 | freq: 1 | docs: 1 | posting_pos: 34409
token: 34034 | freq: 1 | docs: 1 | posting_pos: 34410
token: 34037 | freq: 2 | docs: 2 | posting_pos: 34411
token: 340377 | freq: 1 | docs: 1 | posting_pos: 34413
token: 3404 | freq: 1 | docs: 1 | posting_pos: 34414
token: 340444 | freq: 1 | docs: 1 | posting_pos: 34415
token: 340480 | freq: 1 | docs: 1 | posting_pos: 34416
token: 34051 | freq: 1 | docs: 1 | posting_pos: 34417
token: 34054 | freq: 1 | docs: 1 | posting_pos: 34418
token: 34055 | freq: 1 | docs: 1 | posting_pos: 34419
token: 3405969 | freq: 1 | docs: 1 | posting_pos: 34420
token: 340599 | freq: 1 | docs: 1 | posting_pos: 34421
